D:\JEFF_NEW\NEW_DATA\20230701_ALKANESTANDARD_JEREMYKRI_RUN1.d  1 Jul 23   8:32 am
Start of data points
9.50163,5352
9.50795,5621
9.51425,4725
9.52057,5969
9.52687,4788
9.53318,4490
9.53948,5375
9.5458,5959
9.5521,5910
9.55842,7362
9.56472,7199
9.57103,7414
9.57733,6882
9.58365,7799
9.58995,7854
9.59627,8361
9.60257,6650
9.60888,9092
9.61518,14853
9.6215,22181
9.6278,31657
9.63412,47046
9.64043,55463
9.64673,68018
9.65305,70219
9.65935,68512
9.66567,65149
9.67197,56037
9.67828,48538
9.68458,45880
9.6909,39177
9.6972,37660
9.70352,31378
9.70982,31060
9.71613,26920
9.72243,26073
9.72875,24020
9.73505,22693
9.74137,21230
9.74767,18700
9.75398,15976
9.76028,12049
9.7666,10384
9.7729,8118
9.77922,7399
9.78552,7869
9.79183,7143
9.79813,8078
9.80445,6027
9.81077,5652
9.81707,7374
9.82338,6700
9.82968,6498
9.836,6111
9.8423,7643
9.84862,5691
9.85492,6650
9.86123,7122
9.86753,7457
9.87385,5016
9.88015,6225
9.88647,6477
9.89277,6481
9.89908,5530
9.90538,6797
9.9117,5244
9.918,6548
9.92432,4478
9.93062,6586
9.93693,4255
9.94323,6218
9.94955,6636
9.95585,7922
9.96217,14483
9.96847,22142
9.97478,21284
9.9811,29079
9.9874,52108
9.99372,58140
10,38186
10.0063,37530
10.0126,34085
10.019,30023
10.0253,38875
10.0316,35422
10.0379,31783
10.0442,20279
10.0505,19006
10.0568,24076
10.0631,15748
10.0694,20307
10.0757,18115
10.082,11984
10.0883,12125
10.0947,11160
10.101,8532
10.1073,9377
10.1136,6600
10.1199,6293
10.1262,6478
10.1325,7659
10.1388,6358
10.1451,7757
10.1514,6460
10.1577,7285
10.1641,10038
10.1704,13596
10.1767,15898
10.183,20635
10.1893,21485
10.1956,20075
10.2019,21620
10.2082,17522
10.2145,15494
10.2208,12590
10.2271,10521
10.2334,11434
10.2398,10336
10.2461,10228
10.2524,8342
10.2587,7545
10.265,6399
10.2713,7704
10.2776,7535
10.2839,6676
10.2902,6231
10.2965,5964
10.3028,5761
10.3091,5058
10.3155,4992
10.3218,6539
10.3281,8052
10.3344,4774
10.3407,5290
10.347,5860
10.3533,5618
10.3596,7445
10.3659,11493
10.3722,19614
10.3785,42113
10.3849,77833
10.3912,130813
10.3975,185881
10.4038,249317
10.4101,295584
10.4164,321926
10.4227,322265
10.429,300755
10.4353,264954
10.4416,232417
10.4479,199120
10.4542,166045
10.4606,148662
10.4669,124849
10.4732,115180
10.4795,105976
10.4858,94676
10.4921,84381
10.4984,74620
10.5047,66660
10.511,57662
10.5173,46967
10.5236,36659
10.53,27200
10.5363,19940
10.5426,18165
10.5489,15925
10.5552,16011
10.5615,14757
10.5678,14993
10.5741,16297
10.5804,21502
10.5867,29201
10.593,46659
10.5993,72211
10.6057,102621
10.612,135580
10.6183,163716
10.6246,170422
10.6309,163265
10.6372,136917
10.6435,108789
10.6498,86627
10.6561,71727
10.6624,56887
10.6687,47405
10.6751,37420
10.6814,30362
10.6877,24040
10.694,18137
10.7003,16332
10.7066,12975
10.7129,10963
10.7192,11607
10.7255,10824
10.7318,11341
10.7381,8625
10.7444,9338
10.7508,8200
10.7571,8761
10.7634,8517
10.7697,8924
10.776,8135
10.7823,8223
10.7886,8526
10.7949,7761
10.8012,7414
10.8075,7051
10.8138,7452
10.8201,8091
10.8265,7124
10.8328,7820
10.8391,7538
10.8454,6414
10.8517,5137
10.858,6039
10.8643,6823
10.8706,7315
10.8769,7099
10.8832,5878
10.8895,5834
10.8959,6421
10.9022,6639
10.9085,5705
10.9148,5679
10.9211,7065
10.9274,6014
10.9337,8028
10.94,8185
10.9463,6673
10.9526,6180
10.9589,5862
10.9652,5919
10.9716,6600
10.9779,6615
10.9842,7214
10.9905,6991
10.9968,7319
11.0031,6249
11.0094,7055
11.0157,6267
11.022,7327
11.0283,7170
11.0346,6345
11.041,5805
11.0473,7550
11.0536,9086
11.0599,9052
11.0662,13255
11.0725,21663
11.0788,35345
11.0851,40077
11.0914,47870
11.0977,58412
11.104,53633
11.1103,45499
11.1167,36717
11.123,29225
11.1293,21380
11.1356,17863
11.1419,13216
11.1482,9822
11.1545,8372
11.1608,6543
11.1671,5567
11.1734,6334
11.1797,4978
11.186,5352
11.1924,5294
11.1987,5389
11.205,5142
11.2113,5503
11.2176,5660
11.2239,6423
11.2302,6412
11.2365,5217
11.2428,6588
11.2491,6230
11.2554,6573
11.2618,9515
11.2681,11959
11.2744,12784
11.2807,15161
11.287,14974
11.2933,16735
11.2996,17742
11.3059,16064
11.3122,16600
11.3185,17413
11.3248,18973
11.3311,19354
11.3375,25148
11.3438,24941
11.3501,25435
11.3564,24240
11.3627,23457
11.369,19983
11.3753,17539
11.3816,16206
11.3879,14741
11.3942,14028
11.4005,11635
11.4069,12065
11.4132,13645
11.4195,16289
11.4258,18323
11.4321,19377
11.4384,20854
11.4447,21141
11.451,21762
11.4573,20627
11.4636,15612
11.4699,14986
11.4762,13571
11.4826,12422
11.4889,9951
11.4952,9678
11.5015,9433
11.5078,7463
11.5141,7672
11.5204,7612
11.5267,8760
11.533,6310
11.5393,6448
11.5456,5100
11.552,5487
11.5583,5305
11.5646,5691
11.5709,4820
11.5772,6055
11.5835,5297
11.5898,4523
11.5961,5723
11.6024,8111
11.6087,15739
11.615,50551
11.6213,133966
11.6277,367030
11.634,897845
11.6403,1878420
11.6466,3417580
11.6529,5597311
11.6592,8414841
11.6655,11631736
11.6718,14970904
11.6781,18382952
11.6844,21876608
11.6907,25627516
11.697,28958852
11.7034,32471044
11.7097,35647668
11.716,38596612
11.7223,40457564
11.7286,39844936
11.7349,30463410
11.7412,11420976
11.7475,2033577
11.7538,281966
11.7601,48173
11.7664,16886
11.7728,12056
11.7791,12033
11.7854,11628
11.7917,13275
11.798,13204
11.8043,13280
11.8106,15070
11.8169,15257
11.8232,13742
11.8295,11662
11.8358,11135
11.8421,9517
11.8485,9839
11.8548,8557
11.8611,7782
11.8674,7955
11.8737,8534
11.88,7022
11.8863,7694
11.8926,7322
11.8989,7412
11.9052,6096
11.9115,5712
11.9179,5201
11.9242,6059
11.9305,4814
11.9368,4739
11.9431,4742
11.9494,5993
11.9557,4798
11.962,4421
11.9683,4516
11.9746,4295
11.9809,5353
11.9872,4521
11.9936,5182
11.9999,4906
12.0062,3712
12.0125,4111
12.0188,3409
12.0251,3754
12.0314,3967
12.0377,4139
12.044,4532
12.0503,4427
12.0566,5236
12.063,3738
12.0693,4129
12.0756,4291
12.0819,3803
12.0882,4769
12.0945,3939
12.1008,3821
12.1071,5051
12.1134,3582
12.1197,4336
12.126,3468
12.1323,3385
12.1387,3503
