O3,a,b,c,date,timestamp
37.7,34.7,952.8,620,27/07/18,06:17:30
37.3,34.7,952.8,614,27/07/18,06:17:40
38.7,34.7,952.7,623,27/07/18,06:17:50
38.0,34.7,952.8,613,27/07/18,06:18:00
36.8,34.7,952.8,622,27/07/18,06:18:10
38.4,34.7,952.8,623,27/07/18,06:18:20
37.4,34.8,952.7,622,27/07/18,06:18:30
37.0,34.8,952.8,631,27/07/18,06:18:40
38.2,34.8,952.9,621,27/07/18,06:18:50
36.9,34.8,952.8,634,27/07/18,06:19:00
35.3,34.8,952.8,629,27/07/18,06:19:10
34.1,34.8,952.8,629,27/07/18,06:19:20
35.2,34.8,952.9,627,27/07/18,06:19:30
37.2,34.8,952.8,623,27/07/18,06:19:40
34.6,34.8,952.9,621,27/07/18,06:19:50
32.6,34.8,952.9,619,27/07/18,06:20:00
33.9,34.8,952.8,620,27/07/18,06:20:10
35.7,34.8,952.8,616,27/07/18,06:20:20
35.0,34.8,952.8,623,27/07/18,06:20:30
33.8,34.8,952.9,620,27/07/18,06:20:40
33.7,34.8,952.9,619,27/07/18,06:20:50
34.5,34.8,952.8,618,27/07/18,06:21:00
35.9,34.8,952.9,614,27/07/18,06:21:10
36.1,34.8,952.7,630,27/07/18,06:21:20
36.0,34.8,952.8,637,27/07/18,06:21:30
36.5,34.9,952.8,628,27/07/18,06:21:40
37.0,34.9,952.9,635,27/07/18,06:21:50
36.0,34.9,952.8,623,27/07/18,06:22:00
34.7,34.9,952.9,616,27/07/18,06:22:10
34.4,34.9,952.9,612,27/07/18,06:22:20
33.1,34.9,952.9,624,27/07/18,06:22:30
31.3,34.9,952.8,624,27/07/18,06:22:40
28.6,34.9,952.9,616,27/07/18,06:22:50
28.6,34.9,952.9,612,27/07/18,06:23:00
31.5,34.9,952.8,625,27/07/18,06:23:10
32.0,34.9,952.9,616,27/07/18,06:23:20
34.4,34.9,952.8,623,27/07/18,06:23:30
33.7,34.9,952.9,618,27/07/18,06:23:40
32.1,34.9,952.9,616,27/07/18,06:23:50
34.2,34.9,952.9,610,27/07/18,06:24:00
35.0,34.9,952.8,618,27/07/18,06:24:10
34.8,34.9,952.8,621,27/07/18,06:24:20
32.7,34.9,952.9,620,27/07/18,06:24:30
32.5,34.9,952.9,619,27/07/18,06:24:40
33.7,34.9,952.9,618,27/07/18,06:24:50
33.4,35.0,952.9,618,27/07/18,06:25:00
34.0,35.0,952.9,618,27/07/18,06:25:10
34.9,35.0,952.8,629,27/07/18,06:25:20
34.7,35.0,952.9,614,27/07/18,06:25:30
34.2,35.0,952.9,619,27/07/18,06:25:40
33.8,35.0,952.9,623,27/07/18,06:25:50
31.3,35.0,952.8,617,27/07/18,06:26:00
30.3,35.0,952.8,627,27/07/18,06:26:10
31.9,35.0,952.8,620,27/07/18,06:26:20
33.7,35.0,952.9,628,27/07/18,06:26:30
34.1,35.0,952.9,629,27/07/18,06:26:40
33.0,35.0,952.9,619,27/07/18,06:26:50
34.4,35.0,952.9,603,27/07/18,06:27:00
34.8,35.0,952.8,625,27/07/18,06:27:10
33.3,35.0,952.8,629,27/07/18,06:27:20
34.0,35.0,952.9,615,27/07/18,06:27:30
34.8,35.0,952.9,618,27/07/18,06:27:40
34.5,35.0,952.8,628,27/07/18,06:27:50
33.1,35.0,952.9,624,27/07/18,06:28:00
31.8,35.0,952.8,627,27/07/18,06:28:10
32.8,35.0,952.9,616,27/07/18,06:28:20
33.6,35.0,952.9,617,27/07/18,06:28:30
33.0,35.1,952.9,613,27/07/18,06:28:40
32.7,35.1,952.9,615,27/07/18,06:28:50
31.9,35.1,952.8,630,27/07/18,06:29:00
30.9,35.1,952.9,628,27/07/18,06:29:10
31.7,35.1,952.9,616,27/07/18,06:29:20
33.9,35.1,952.9,616,27/07/18,06:29:30
33.9,35.1,952.9,614,27/07/18,06:29:40
35.1,35.1,952.9,611,27/07/18,06:29:50
34.9,35.1,952.9,623,27/07/18,06:30:00
32.2,35.1,952.9,614,27/07/18,06:30:10
32.6,35.1,952.8,621,27/07/18,06:30:20
32.4,35.1,952.9,625,27/07/18,06:30:30
31.6,35.1,952.8,633,27/07/18,06:30:40
34.0,35.1,952.8,625,27/07/18,06:30:50
35.8,35.1,952.9,619,27/07/18,06:31:00
34.9,35.1,952.8,624,27/07/18,06:31:10
33.9,35.1,952.9,621,27/07/18,06:31:20
33.2,35.1,952.8,624,27/07/18,06:31:30
33.6,35.1,952.9,621,27/07/18,06:31:40
34.4,35.1,952.9,626,27/07/18,06:31:50
34.0,35.1,952.9,620,27/07/18,06:32:00
32.8,35.1,952.8,628,27/07/18,06:32:10
31.7,35.1,952.9,613,27/07/18,06:32:20
30.8,35.1,952.8,626,27/07/18,06:32:30
30.3,35.2,952.9,616,27/07/18,06:32:40
28.9,35.2,952.9,622,27/07/18,06:32:50
31.3,35.2,952.9,611,27/07/18,06:33:00
34.9,35.2,952.9,621,27/07/18,06:33:10
34.5,35.2,952.8,625,27/07/18,06:33:20
34.3,35.2,952.9,619,27/07/18,06:33:30
34.3,35.2,952.9,604,27/07/18,06:33:40
34.1,35.2,952.9,622,27/07/18,06:33:50
32.8,35.2,952.8,617,27/07/18,06:34:00
31.5,35.2,952.9,627,27/07/18,06:34:10
31.9,35.2,952.9,613,27/07/18,06:34:20
33.1,35.2,952.9,619,27/07/18,06:34:30
34.2,35.2,952.9,613,27/07/18,06:34:40
33.5,35.2,952.9,614,27/07/18,06:34:50
33.4,35.2,952.8,627,27/07/18,06:35:00
34.1,35.2,952.9,629,27/07/18,06:35:10
34.1,35.2,952.9,615,27/07/18,06:35:20
34.9,35.2,952.9,622,27/07/18,06:35:30
34.2,35.2,952.9,624,27/07/18,06:35:40
30.9,35.2,952.9,619,27/07/18,06:35:50
31.3,35.2,952.9,610,27/07/18,06:36:00
34.9,35.2,952.9,617,27/07/18,06:36:10
35.7,35.2,952.9,620,27/07/18,06:36:20
33.6,35.2,952.9,628,27/07/18,06:36:30
33.1,35.2,952.9,616,27/07/18,06:36:40
34.4,35.2,952.9,617,27/07/18,06:36:50
34.8,35.2,953.0,607,27/07/18,06:37:00
34.8,35.2,952.9,618,27/07/18,06:37:10
33.8,35.2,952.8,624,27/07/18,06:37:20
32.9,35.3,952.9,623,27/07/18,06:37:30
31.7,35.3,952.9,620,27/07/18,06:37:40
31.0,35.3,952.9,617,27/07/18,06:37:50
32.1,35.3,952.9,623,27/07/18,06:38:00
31.2,35.3,953.0,617,27/07/18,06:38:10
29.6,35.3,952.9,619,27/07/18,06:38:20
30.5,35.3,952.9,617,27/07/18,06:38:30
33.0,35.3,952.9,633,27/07/18,06:38:40
32.2,35.3,952.8,626,27/07/18,06:38:50
30.4,35.3,952.8,635,27/07/18,06:39:00
30.8,35.3,952.9,621,27/07/18,06:39:10
30.6,35.3,952.9,614,27/07/18,06:39:20
31.2,35.3,952.9,618,27/07/18,06:39:30
29.2,35.3,952.9,626,27/07/18,06:39:40
28.5,35.3,953.0,613,27/07/18,06:39:50
32.5,35.3,952.9,627,27/07/18,06:40:00
34.2,35.3,952.8,626,27/07/18,06:40:10
31.0,35.3,952.9,622,27/07/18,06:40:20
29.5,35.3,952.9,629,27/07/18,06:40:30
31.9,35.3,952.9,619,27/07/18,06:40:40
31.8,35.3,953.0,623,27/07/18,06:40:50
29.9,35.3,952.8,621,27/07/18,06:41:00
30.4,35.3,952.9,625,27/07/18,06:41:10
31.0,35.3,952.9,612,27/07/18,06:41:20
30.6,35.3,952.9,620,27/07/18,06:41:30
27.6,35.3,952.8,629,27/07/18,06:41:40
24.9,35.3,952.9,610,27/07/18,06:41:50
27.6,35.3,953.0,619,27/07/18,06:42:00
31.4,35.3,953.0,609,27/07/18,06:42:10
31.6,35.3,952.9,621,27/07/18,06:42:20
29.7,35.3,952.9,621,27/07/18,06:42:30
31.2,35.4,952.9,624,27/07/18,06:42:40
32.2,35.4,952.9,624,27/07/18,06:42:50
30.9,35.4,952.9,621,27/07/18,06:43:00
31.1,35.4,953.0,621,27/07/18,06:43:10
32.2,35.4,952.9,617,27/07/18,06:43:20
32.9,35.4,952.9,635,27/07/18,06:43:30
34.2,35.4,952.9,617,27/07/18,06:43:40
33.7,35.4,952.9,622,27/07/18,06:43:50
33.7,35.4,953.0,620,27/07/18,06:44:00
35.0,35.4,953.0,617,27/07/18,06:44:10
34.4,35.4,953.0,615,27/07/18,06:44:20
33.8,35.4,952.9,627,27/07/18,06:44:30
33.3,35.4,953.0,623,27/07/18,06:44:40
33.9,35.4,953.0,620,27/07/18,06:44:50
32.1,35.4,952.9,622,27/07/18,06:45:00
29.6,35.4,952.9,618,27/07/18,06:45:10
30.4,35.4,952.9,617,27/07/18,06:45:20
31.3,35.4,953.0,613,27/07/18,06:45:30
31.3,35.4,952.9,618,27/07/18,06:45:40
31.7,35.4,953.0,617,27/07/18,06:45:50
34.3,35.4,952.9,617,27/07/18,06:46:00
34.0,35.4,953.0,622,27/07/18,06:46:10
32.4,35.4,953.0,616,27/07/18,06:46:20
31.2,35.4,953.0,623,27/07/18,06:46:30
31.1,35.4,952.9,613,27/07/18,06:46:40
32.9,35.4,953.0,625,27/07/18,06:46:50
33.3,35.4,953.0,616,27/07/18,06:47:00
33.0,35.4,952.9,626,27/07/18,06:47:10
31.1,35.4,953.0,624,27/07/18,06:47:20
30.3,35.4,952.9,625,27/07/18,06:47:30
30.5,35.4,953.0,607,27/07/18,06:47:40
29.2,35.4,953.0,618,27/07/18,06:47:50
29.5,35.4,952.9,627,27/07/18,06:48:00
31.4,35.5,953.0,605,27/07/18,06:48:10
29.9,35.5,953.0,618,27/07/18,06:48:20
29.5,35.5,953.0,620,27/07/18,06:48:30
32.0,35.5,952.9,626,27/07/18,06:48:40
30.8,35.5,953.0,620,27/07/18,06:48:50
30.5,35.5,953.0,626,27/07/18,06:49:00
32.3,35.5,953.1,617,27/07/18,06:49:10
33.4,35.5,952.9,625,27/07/18,06:49:20
34.3,35.5,953.0,630,27/07/18,06:49:30
33.9,35.5,953.0,624,27/07/18,06:49:40
33.4,35.5,953.1,619,27/07/18,06:49:50
33.6,35.5,953.0,616,27/07/18,06:50:00
34.0,35.5,953.1,622,27/07/18,06:50:10
34.3,35.5,953.1,613,27/07/18,06:50:20
34.4,35.5,953.0,628,27/07/18,06:50:30
35.4,35.5,953.0,612,27/07/18,06:50:40
36.0,35.5,953.1,620,27/07/18,06:50:50
36.2,35.5,953.0,613,27/07/18,06:51:00
35.9,35.5,953.0,621,27/07/18,06:51:10
34.9,35.5,953.1,625,27/07/18,06:51:20
34.2,35.5,953.1,615,27/07/18,06:51:30
34.6,35.5,953.1,617,27/07/18,06:51:40
36.1,35.5,953.1,607,27/07/18,06:51:50
36.4,35.5,953.1,613,27/07/18,06:52:00
35.5,35.5,953.1,611,27/07/18,06:52:10
34.8,35.5,952.9,625,27/07/18,06:52:20
33.9,35.5,952.9,624,27/07/18,06:52:30
33.0,35.5,953.1,618,27/07/18,06:52:40
33.3,35.5,953.1,620,27/07/18,06:52:50
33.5,35.5,953.0,622,27/07/18,06:53:00
33.5,35.5,953.0,616,27/07/18,06:53:10
33.5,35.6,953.0,613,27/07/18,06:53:20
33.4,35.6,953.0,617,27/07/18,06:53:30
33.9,35.6,953.0,612,27/07/18,06:53:40
34.7,35.6,953.0,618,27/07/18,06:53:50
34.4,35.6,953.1,614,27/07/18,06:54:00
30.0,35.6,953.1,623,27/07/18,06:54:10
27.1,35.6,953.1,618,27/07/18,06:54:20
28.3,35.6,953.1,602,27/07/18,06:54:30
32.4,35.6,953.1,622,27/07/18,06:54:40
34.3,35.6,953.1,622,27/07/18,06:54:50
32.4,35.6,952.9,634,27/07/18,06:55:00
33.8,35.6,953.0,619,27/07/18,06:55:10
32.3,35.6,953.0,620,27/07/18,06:55:20
30.7,35.6,953.1,622,27/07/18,06:55:30
31.6,35.6,953.0,623,27/07/18,06:55:40
30.0,35.6,953.0,621,27/07/18,06:55:50
27.1,35.6,952.9,629,27/07/18,06:56:00
27.4,35.6,953.1,628,27/07/18,06:56:10
26.3,35.6,953.0,618,27/07/18,06:56:20
26.6,35.6,953.1,617,27/07/18,06:56:30
30.7,35.6,953.1,619,27/07/18,06:56:40
33.1,35.6,953.1,613,27/07/18,06:56:50
34.4,35.6,953.1,618,27/07/18,06:57:00
32.6,35.7,953.2,606,27/07/18,06:57:10
31.1,35.7,953.0,630,27/07/18,06:57:20
31.1,35.7,953.1,619,27/07/18,06:57:30
31.2,35.7,953.1,617,27/07/18,06:57:40
31.3,35.7,953.1,615,27/07/18,06:57:50
31.2,35.7,953.1,616,27/07/18,06:58:00
32.2,35.7,953.0,627,27/07/18,06:58:10
31.5,35.7,953.1,614,27/07/18,06:58:20
29.9,35.7,953.1,618,27/07/18,06:58:30
30.9,35.7,953.1,620,27/07/18,06:58:40
31.1,35.7,953.1,627,27/07/18,06:58:50
29.1,35.7,953.1,610,27/07/18,06:59:00
28.9,35.7,953.1,623,27/07/18,06:59:10
31.2,35.7,953.1,616,27/07/18,06:59:20
31.5,35.7,953.1,614,27/07/18,06:59:30
29.6,35.7,953.1,634,27/07/18,06:59:40
28.3,35.7,953.1,631,27/07/18,06:59:50
29.1,35.7,953.1,622,27/07/18,07:00:00
28.9,35.7,953.1,623,27/07/18,07:00:10
28.1,35.7,953.1,623,27/07/18,07:00:20
27.7,35.7,953.2,604,27/07/18,07:00:30
27.8,35.8,953.2,623,27/07/18,07:00:40
27.8,35.8,953.2,610,27/07/18,07:00:50
25.6,35.8,953.1,617,27/07/18,07:01:00
25.7,35.8,953.2,610,27/07/18,07:01:10
28.4,35.8,953.1,624,27/07/18,07:01:20
27.4,35.8,953.1,613,27/07/18,07:01:30
24.7,35.8,953.1,615,27/07/18,07:01:40
23.5,35.8,953.2,627,27/07/18,07:01:50
22.3,35.8,953.1,619,27/07/18,07:02:00
21.9,35.8,953.2,619,27/07/18,07:02:10
22.2,35.8,953.1,621,27/07/18,07:02:20
23.9,35.8,953.1,626,27/07/18,07:02:30
22.6,35.8,953.1,621,27/07/18,07:02:40
19.7,35.8,953.0,624,27/07/18,07:02:50
21.4,35.8,953.2,599,27/07/18,07:03:00
25.1,35.8,953.0,618,27/07/18,07:03:10
24.4,35.8,953.2,613,27/07/18,07:03:20
21.8,35.8,953.1,625,27/07/18,07:03:30
24.6,35.8,953.1,616,27/07/18,07:03:40
28.5,35.8,953.1,618,27/07/18,07:03:50
29.9,35.8,953.1,624,27/07/18,07:04:00
31.5,35.8,953.2,619,27/07/18,07:04:10
32.8,35.8,953.1,620,27/07/18,07:04:20
32.9,35.9,953.2,617,27/07/18,07:04:30
31.3,35.9,953.1,615,27/07/18,07:04:40
25.7,35.9,953.2,612,27/07/18,07:04:50
21.0,35.9,953.1,621,27/07/18,07:05:00
19.7,35.9,953.2,604,27/07/18,07:05:10
19.9,35.9,953.1,629,27/07/18,07:05:20
22.0,35.9,953.2,624,27/07/18,07:05:30
22.8,35.9,953.2,622,27/07/18,07:05:40
21.6,35.9,953.2,620,27/07/18,07:05:50
24.5,35.9,953.2,610,27/07/18,07:06:00
29.2,35.9,953.2,618,27/07/18,07:06:10
29.1,35.9,953.1,621,27/07/18,07:06:20
24.8,35.9,953.1,623,27/07/18,07:06:30
21.4,35.9,953.2,614,27/07/18,07:06:40
21.8,35.9,953.1,626,27/07/18,07:06:50
22.0,35.9,953.2,617,27/07/18,07:07:00
22.4,35.9,953.2,612,27/07/18,07:07:10
23.2,35.9,953.3,606,27/07/18,07:07:20
25.3,35.9,953.2,615,27/07/18,07:07:30
29.9,35.9,953.1,626,27/07/18,07:07:40
29.1,35.9,953.2,605,27/07/18,07:07:50
27.8,35.9,953.1,620,27/07/18,07:08:00
31.4,35.9,953.2,616,27/07/18,07:08:10
32.9,36.0,953.1,628,27/07/18,07:08:20
30.8,36.0,953.2,621,27/07/18,07:08:30
31.4,36.0,953.1,627,27/07/18,07:08:40
31.0,36.0,953.3,608,27/07/18,07:08:50
25.9,36.0,953.1,630,27/07/18,07:09:00
22.8,36.0,953.1,628,27/07/18,07:09:10
23.8,36.0,953.1,628,27/07/18,07:09:20
29.3,36.0,953.2,624,27/07/18,07:09:30
33.5,36.0,953.2,617,27/07/18,07:09:40
28.8,36.0,953.1,621,27/07/18,07:09:50
24.3,36.0,953.2,623,27/07/18,07:10:00
25.0,36.0,953.2,613,27/07/18,07:10:10
23.5,36.0,953.2,619,27/07/18,07:10:20
23.4,36.0,953.1,623,27/07/18,07:10:30
27.0,36.0,953.2,615,27/07/18,07:10:40
28.7,36.0,953.1,614,27/07/18,07:10:50
28.8,36.0,953.2,610,27/07/18,07:11:00
30.6,36.0,953.3,606,27/07/18,07:11:10
32.1,36.0,953.2,620,27/07/18,07:11:20
33.4,36.0,953.2,620,27/07/18,07:11:30
33.2,36.0,953.2,619,27/07/18,07:11:40
32.4,36.0,953.2,612,27/07/18,07:11:50
33.6,36.1,953.2,616,27/07/18,07:12:00
34.0,36.1,953.2,608,27/07/18,07:12:10
31.4,36.1,953.1,609,27/07/18,07:12:20
31.6,36.1,953.3,601,27/07/18,07:12:30
33.6,36.1,953.1,626,27/07/18,07:12:40
32.4,36.1,953.1,615,27/07/18,07:12:50
31.1,36.1,953.2,609,27/07/18,07:13:00
30.6,36.1,953.2,618,27/07/18,07:13:10
29.9,36.1,953.2,609,27/07/18,07:13:20
30.4,36.1,953.2,614,27/07/18,07:13:30
29.7,36.1,953.2,614,27/07/18,07:13:40
27.6,36.1,953.2,621,27/07/18,07:13:50
30.2,36.1,953.2,613,27/07/18,07:14:00
32.7,36.1,953.1,624,27/07/18,07:14:10
31.8,36.1,953.2,619,27/07/18,07:14:20
30.9,36.1,953.2,616,27/07/18,07:14:30
31.8,36.1,953.1,631,27/07/18,07:14:40
32.1,36.2,953.2,623,27/07/18,07:14:50
31.1,36.2,953.2,619,27/07/18,07:15:00
30.4,36.2,953.2,623,27/07/18,07:15:10
29.1,36.2,953.1,624,27/07/18,07:15:20
29.6,36.2,953.2,610,27/07/18,07:15:30
28.1,36.2,953.2,622,27/07/18,07:15:40
28.4,36.2,953.3,615,27/07/18,07:15:50
31.5,36.2,953.1,624,27/07/18,07:16:00
27.3,36.2,953.1,618,27/07/18,07:16:10
25.3,36.2,953.2,620,27/07/18,07:16:20
28.1,36.2,953.2,620,27/07/18,07:16:30
29.3,36.2,953.2,620,27/07/18,07:16:40
30.6,36.2,953.3,614,27/07/18,07:16:50
32.2,36.2,953.2,624,27/07/18,07:17:00
32.2,36.3,953.1,621,27/07/18,07:17:10
31.8,36.3,953.2,614,27/07/18,07:17:20
31.9,36.3,953.2,622,27/07/18,07:17:30
32.4,36.3,953.2,619,27/07/18,07:17:40
33.3,36.3,953.2,619,27/07/18,07:17:50
33.1,36.3,953.1,624,27/07/18,07:18:00
32.8,36.3,953.1,620,27/07/18,07:18:10
31.9,36.3,953.2,616,27/07/18,07:18:20
28.9,36.3,953.2,613,27/07/18,07:18:30
25.0,36.3,953.2,624,27/07/18,07:18:40
24.3,36.3,953.3,606,27/07/18,07:18:50
26.8,36.3,953.1,630,27/07/18,07:19:00
28.4,36.4,953.1,611,27/07/18,07:19:10
26.2,36.4,953.2,620,27/07/18,07:19:20
25.9,36.4,953.2,619,27/07/18,07:19:30
26.9,36.4,953.1,612,27/07/18,07:19:40
27.7,36.4,953.1,628,27/07/18,07:19:50
30.4,36.4,953.2,625,27/07/18,07:20:00
30.1,36.4,953.2,620,27/07/18,07:20:10
27.9,36.4,953.2,604,27/07/18,07:20:20
27.1,36.4,953.1,625,27/07/18,07:20:30
28.4,36.4,953.2,608,27/07/18,07:20:40
30.0,36.5,953.2,621,27/07/18,07:20:50
30.6,36.5,953.1,625,27/07/18,07:21:00
28.9,36.5,953.1,613,27/07/18,07:21:10
28.0,36.5,953.2,615,27/07/18,07:21:20
27.5,36.5,953.3,615,27/07/18,07:21:30
25.0,36.5,953.2,609,27/07/18,07:21:40
25.4,36.5,953.3,610,27/07/18,07:21:50
27.6,36.5,953.2,619,27/07/18,07:22:00
28.8,36.6,953.1,626,27/07/18,07:22:10
30.2,36.6,953.2,615,27/07/18,07:22:20
30.1,36.6,953.3,607,27/07/18,07:22:30
27.4,36.6,953.2,609,27/07/18,07:22:40
24.9,36.6,953.2,628,27/07/18,07:22:50
24.5,36.6,953.2,619,27/07/18,07:23:00
25.8,36.6,953.2,617,27/07/18,07:23:10
27.2,36.6,953.2,614,27/07/18,07:23:20
28.8,36.7,953.2,621,27/07/18,07:23:30
31.5,36.7,953.3,608,27/07/18,07:23:40
32.6,36.7,953.2,620,27/07/18,07:23:50
31.1,36.7,953.1,624,27/07/18,07:24:00
29.5,36.7,953.2,624,27/07/18,07:24:10
28.7,36.7,953.2,617,27/07/18,07:24:20
27.9,36.8,953.3,618,27/07/18,07:24:30
29.7,36.8,953.3,611,27/07/18,07:24:40
31.5,36.8,953.3,620,27/07/18,07:24:50
29.9,36.8,953.2,619,27/07/18,07:25:00
29.9,36.8,953.2,627,27/07/18,07:25:10
32.1,36.8,953.2,619,27/07/18,07:25:20
33.3,36.8,953.3,617,27/07/18,07:25:30
33.0,36.9,953.2,620,27/07/18,07:25:40
29.9,36.9,953.3,616,27/07/18,07:25:50
27.3,36.9,953.3,619,27/07/18,07:26:00
26.2,36.9,953.2,615,27/07/18,07:26:10
26.6,36.9,953.3,614,27/07/18,07:26:20
30.3,36.9,953.3,622,27/07/18,07:26:30
32.5,37.0,953.3,618,27/07/18,07:26:40
34.0,37.0,953.2,620,27/07/18,07:26:50
33.5,37.0,953.1,626,27/07/18,07:27:00
32.4,37.0,953.4,611,27/07/18,07:27:10
34.0,37.0,953.2,626,27/07/18,07:27:20
34.0,37.1,953.2,630,27/07/18,07:27:30
32.2,37.1,953.3,634,27/07/18,07:27:40
33.5,37.1,953.2,611,27/07/18,07:27:50
35.7,37.1,953.3,629,27/07/18,07:28:00
34.5,37.1,953.3,614,27/07/18,07:28:10
32.8,37.2,953.3,615,27/07/18,07:28:20
32.4,37.2,953.2,625,27/07/18,07:28:30
32.1,37.2,953.4,614,27/07/18,07:28:40
30.9,37.2,953.3,609,27/07/18,07:28:50
30.7,37.2,953.2,628,27/07/18,07:29:00
31.9,37.2,953.3,628,27/07/18,07:29:10
33.5,37.3,953.3,622,27/07/18,07:29:20
34.4,37.3,953.4,620,27/07/18,07:29:30
33.5,37.3,953.4,609,27/07/18,07:29:40
31.9,37.3,953.4,619,27/07/18,07:29:50
32.2,37.4,953.3,621,27/07/18,07:30:00
33.2,37.4,953.3,622,27/07/18,07:30:10
31.1,37.4,953.3,621,27/07/18,07:30:20
27.3,37.4,953.3,622,27/07/18,07:30:30
23.0,37.4,953.3,615,27/07/18,07:30:40
21.4,37.5,953.3,624,27/07/18,07:30:50
20.5,37.5,953.4,616,27/07/18,07:31:00
23.2,37.5,953.3,627,27/07/18,07:31:10
27.8,37.5,953.4,621,27/07/18,07:31:20
28.9,37.6,953.3,619,27/07/18,07:31:30
28.3,37.6,953.4,611,27/07/18,07:31:40
29.1,37.6,953.4,610,27/07/18,07:31:50
29.7,37.6,953.4,618,27/07/18,07:32:00
29.9,37.7,953.4,604,27/07/18,07:32:10
31.2,37.7,953.2,624,27/07/18,07:32:20
29.2,37.7,953.3,619,27/07/18,07:32:30
29.7,37.7,953.3,631,27/07/18,07:32:40
32.8,37.7,953.4,625,27/07/18,07:32:50
31.5,37.8,953.4,605,27/07/18,07:33:00
31.0,37.8,953.2,625,27/07/18,07:33:10
33.2,37.8,953.4,604,27/07/18,07:33:20
32.9,37.9,953.4,618,27/07/18,07:33:30
32.4,37.9,953.3,614,27/07/18,07:33:40
32.6,37.9,953.4,614,27/07/18,07:33:50
30.2,37.9,953.3,623,27/07/18,07:34:00
28.9,38.0,953.3,638,27/07/18,07:34:10
27.5,38.0,953.3,623,27/07/18,07:34:20
25.1,38.0,953.2,633,27/07/18,07:34:30
25.0,38.0,953.3,620,27/07/18,07:34:39
23.8,38.1,953.3,630,27/07/18,07:34:49
24.9,38.1,953.2,623,27/07/18,07:34:59
26.3,38.1,953.3,617,27/07/18,07:35:09
26.0,38.2,953.3,621,27/07/18,07:35:19
27.1,38.2,953.3,617,27/07/18,07:35:29
29.3,38.2,953.2,627,27/07/18,07:35:39
30.2,38.2,953.4,627,27/07/18,07:35:49
30.6,38.3,953.3,622,27/07/18,07:35:59
28.0,38.3,953.3,631,27/07/18,07:36:09
26.3,38.3,953.3,632,27/07/18,07:36:19
27.6,38.3,953.4,626,27/07/18,07:36:29
25.0,38.4,953.2,628,27/07/18,07:36:39
22.4,38.4,953.3,629,27/07/18,07:36:49
22.0,38.4,953.2,630,27/07/18,07:36:59
21.3,38.5,953.2,637,27/07/18,07:37:09
20.9,38.5,953.3,612,27/07/18,07:37:19
26.7,38.5,953.2,627,27/07/18,07:37:29
29.8,38.5,953.3,626,27/07/18,07:37:39
28.8,38.6,953.4,611,27/07/18,07:37:49
30.5,38.6,953.2,631,27/07/18,07:37:59
30.4,38.6,953.3,627,27/07/18,07:38:09
29.8,38.7,953.3,625,27/07/18,07:38:19
30.0,38.7,953.2,636,27/07/18,07:38:29
31.0,38.7,953.4,613,27/07/18,07:38:39
32.5,38.7,953.4,620,27/07/18,07:38:49
32.9,38.8,953.3,613,27/07/18,07:38:59
28.5,38.8,953.4,617,27/07/18,07:39:09
25.9,38.8,953.2,641,27/07/18,07:39:19
30.0,38.9,953.3,625,27/07/18,07:39:29
34.0,38.9,953.4,618,27/07/18,07:39:39
36.0,38.9,953.3,630,27/07/18,07:39:49
35.3,39.0,953.3,628,27/07/18,07:39:59
33.5,39.0,953.4,615,27/07/18,07:40:09
33.5,39.0,953.2,640,27/07/18,07:40:19
33.5,39.0,953.3,619,27/07/18,07:40:29
30.7,39.1,953.3,622,27/07/18,07:40:39
30.2,39.1,953.3,630,27/07/18,07:40:49
30.8,39.1,953.3,626,27/07/18,07:40:59
29.5,39.2,953.4,626,27/07/18,07:41:09
27.4,39.2,953.3,630,27/07/18,07:41:19
26.6,39.2,953.3,627,27/07/18,07:41:29
28.1,39.3,953.3,631,27/07/18,07:41:39
29.1,39.3,953.4,628,27/07/18,07:41:49
28.9,39.3,953.4,621,27/07/18,07:41:59
28.6,39.4,953.3,638,27/07/18,07:42:09
31.0,39.4,953.3,631,27/07/18,07:42:19
34.5,39.4,953.4,623,27/07/18,07:42:29
35.7,39.5,953.2,641,27/07/18,07:42:39
34.6,39.5,953.3,636,27/07/18,07:42:49
32.5,39.5,953.5,627,27/07/18,07:42:59
30.0,39.5,953.3,626,27/07/18,07:43:09
26.8,39.6,953.3,612,27/07/18,07:43:19
27.2,39.6,953.4,619,27/07/18,07:43:29
31.8,39.6,953.3,637,27/07/18,07:43:39
33.0,39.7,953.3,627,27/07/18,07:43:49
28.9,39.7,953.4,621,27/07/18,07:43:59
28.9,39.7,953.3,646,27/07/18,07:44:09
31.0,39.8,953.3,625,27/07/18,07:44:19
31.3,39.8,953.4,619,27/07/18,07:44:29
30.7,39.8,953.3,625,27/07/18,07:44:39
31.3,39.9,953.3,633,27/07/18,07:44:49
32.0,39.9,953.4,625,27/07/18,07:44:59
30.2,39.9,953.5,621,27/07/18,07:45:09
30.0,40.0,953.4,625,27/07/18,07:45:19
30.8,40.0,953.3,630,27/07/18,07:45:29
29.7,40.0,953.4,622,27/07/18,07:45:39
29.9,40.0,953.3,628,27/07/18,07:45:49
32.0,40.1,953.3,634,27/07/18,07:45:59
30.2,40.1,953.4,617,27/07/18,07:46:09
28.4,40.1,953.4,628,27/07/18,07:46:19
29.0,40.2,953.4,634,27/07/18,07:46:29
29.8,40.2,953.3,623,27/07/18,07:46:39
29.2,40.2,953.5,614,27/07/18,07:46:49
