O3,a,b,c,date,timestamp
31.9,35.4,949.3,716,11/08/18,05:58:45
31.4,35.4,949.1,731,11/08/18,05:58:55
31.9,35.4,949.2,719,11/08/18,05:59:05
32.1,35.4,949.3,711,11/08/18,05:59:15
33.0,35.4,949.3,719,11/08/18,05:59:25
32.0,35.4,949.3,710,11/08/18,05:59:35
29.6,35.4,949.1,732,11/08/18,05:59:45
30.7,35.4,949.2,736,11/08/18,05:59:55
33.3,35.4,949.3,711,11/08/18,06:00:05
32.5,35.4,949.4,724,11/08/18,06:00:15
31.9,35.4,949.3,708,11/08/18,06:00:25
31.1,35.4,949.3,710,11/08/18,06:00:35
30.8,35.4,949.2,728,11/08/18,06:00:45
31.8,35.4,949.3,718,11/08/18,06:00:55
32.3,35.4,949.3,721,11/08/18,06:01:05
32.4,35.4,949.1,738,11/08/18,06:01:15
32.9,35.4,949.3,718,11/08/18,06:01:25
33.2,35.4,949.3,709,11/08/18,06:01:35
31.0,35.4,949.3,713,11/08/18,06:01:45
32.2,35.4,949.0,740,11/08/18,06:01:55
33.7,35.4,949.3,721,11/08/18,06:02:05
32.7,35.4,949.3,710,11/08/18,06:02:15
32.5,35.4,949.1,730,11/08/18,06:02:25
32.3,35.4,949.1,734,11/08/18,06:02:35
31.2,35.4,949.3,715,11/08/18,06:02:45
31.2,35.4,949.3,720,11/08/18,06:02:55
31.3,35.4,949.1,736,11/08/18,06:03:05
30.9,35.4,949.3,715,11/08/18,06:03:15
30.6,35.4,949.3,705,11/08/18,06:03:25
29.7,35.4,949.1,735,11/08/18,06:03:35
30.1,35.4,949.2,718,11/08/18,06:03:45
31.5,35.4,949.4,711,11/08/18,06:03:55
31.6,35.4,949.3,713,11/08/18,06:04:05
31.8,35.4,949.1,726,11/08/18,06:04:15
31.7,35.4,949.3,718,11/08/18,06:04:25
30.9,35.4,949.3,713,11/08/18,06:04:35
31.2,35.4,949.3,713,11/08/18,06:04:45
31.0,35.4,949.0,732,11/08/18,06:04:55
32.3,35.4,949.2,723,11/08/18,06:05:05
32.3,35.4,949.4,707,11/08/18,06:05:15
32.4,35.4,949.4,712,11/08/18,06:05:25
32.5,35.4,949.1,728,11/08/18,06:05:35
31.2,35.4,949.3,715,11/08/18,06:05:45
29.8,35.4,949.3,706,11/08/18,06:05:55
29.7,35.4,949.1,730,11/08/18,06:06:05
30.9,35.4,949.2,727,11/08/18,06:06:15
31.5,35.4,949.3,717,11/08/18,06:06:25
32.2,35.4,949.3,711,11/08/18,06:06:35
31.6,35.4,949.2,726,11/08/18,06:06:45
31.4,35.4,949.4,714,11/08/18,06:06:55
31.5,35.4,949.4,715,11/08/18,06:07:05
30.3,35.4,949.2,727,11/08/18,06:07:15
30.1,35.4,949.3,719,11/08/18,06:07:25
31.3,35.4,949.4,715,11/08/18,06:07:35
30.6,35.4,949.1,731,11/08/18,06:07:45
30.4,35.4,949.3,723,11/08/18,06:07:55
33.0,35.4,949.4,714,11/08/18,06:08:05
33.3,35.4,949.4,713,11/08/18,06:08:15
30.2,35.4,949.2,726,11/08/18,06:08:25
30.2,35.4,949.2,718,11/08/18,06:08:35
31.6,35.4,949.4,706,11/08/18,06:08:45
31.9,35.4,949.1,742,11/08/18,06:08:55
30.1,35.4,949.2,719,11/08/18,06:09:05
29.6,35.4,949.4,716,11/08/18,06:09:15
31.7,35.4,949.3,709,11/08/18,06:09:25
32.5,35.4,949.1,732,11/08/18,06:09:35
31.5,35.4,949.3,712,11/08/18,06:09:45
31.2,35.4,949.4,712,11/08/18,06:09:55
31.4,35.4,949.1,734,11/08/18,06:10:05
31.9,35.4,949.2,728,11/08/18,06:10:15
32.1,35.4,949.3,699,11/08/18,06:10:25
30.9,35.4,949.4,708,11/08/18,06:10:35
29.8,35.4,949.1,732,11/08/18,06:10:45
30.3,35.4,949.2,727,11/08/18,06:10:55
31.9,35.3,949.4,714,11/08/18,06:11:05
32.4,35.3,949.1,732,11/08/18,06:11:15
32.4,35.3,949.3,723,11/08/18,06:11:25
31.3,35.3,949.4,710,11/08/18,06:11:35
30.7,35.4,949.2,729,11/08/18,06:11:45
31.1,35.3,949.2,719,11/08/18,06:11:55
31.2,35.3,949.4,716,11/08/18,06:12:05
31.4,35.4,949.1,731,11/08/18,06:12:15
33.0,35.3,949.2,723,11/08/18,06:12:25
33.4,35.3,949.4,714,11/08/18,06:12:35
30.9,35.3,949.2,731,11/08/18,06:12:45
30.3,35.3,949.2,724,11/08/18,06:12:55
30.7,35.3,949.4,711,11/08/18,06:13:05
30.6,35.3,949.4,713,11/08/18,06:13:15
31.9,35.3,949.2,724,11/08/18,06:13:25
31.0,35.3,949.3,721,11/08/18,06:13:35
30.1,35.3,949.4,707,11/08/18,06:13:45
31.0,35.3,949.1,724,11/08/18,06:13:55
31.3,35.3,949.3,718,11/08/18,06:14:05
32.1,35.3,949.4,712,11/08/18,06:14:15
31.0,35.3,949.3,725,11/08/18,06:14:25
29.2,35.3,949.3,718,11/08/18,06:14:35
29.0,35.3,949.4,712,11/08/18,06:14:45
29.5,35.3,949.2,734,11/08/18,06:14:55
29.9,35.3,949.3,714,11/08/18,06:15:05
30.6,35.3,949.4,708,11/08/18,06:15:15
32.0,35.3,949.1,740,11/08/18,06:15:25
31.9,35.3,949.2,734,11/08/18,06:15:35
32.2,35.3,949.3,717,11/08/18,06:15:45
31.1,35.3,949.3,712,11/08/18,06:15:55
31.1,35.3,949.1,735,11/08/18,06:16:05
32.0,35.3,949.3,720,11/08/18,06:16:15
31.0,35.3,949.2,719,11/08/18,06:16:25
31.9,35.3,949.1,732,11/08/18,06:16:35
32.1,35.3,949.4,710,11/08/18,06:16:45
31.1,35.3,949.3,709,11/08/18,06:16:55
30.1,35.3,949.1,727,11/08/18,06:17:05
30.4,35.3,949.3,723,11/08/18,06:17:15
31.6,35.3,949.4,709,11/08/18,06:17:25
33.0,35.3,949.4,709,11/08/18,06:17:35
32.4,35.3,949.1,733,11/08/18,06:17:45
31.7,35.3,949.3,716,11/08/18,06:17:55
32.3,35.3,949.3,708,11/08/18,06:18:05
31.0,35.3,949.1,732,11/08/18,06:18:15
31.9,35.3,949.3,718,11/08/18,06:18:25
32.1,35.3,949.4,710,11/08/18,06:18:35
30.7,35.3,949.2,718,11/08/18,06:18:45
31.3,35.3,949.1,733,11/08/18,06:18:55
31.4,35.3,949.4,714,11/08/18,06:19:05
30.5,35.3,949.3,705,11/08/18,06:19:15
31.0,35.3,949.1,731,11/08/18,06:19:25
30.3,35.3,949.3,725,11/08/18,06:19:35
29.7,35.3,949.4,709,11/08/18,06:19:45
30.1,35.3,949.1,726,11/08/18,06:19:55
31.0,35.3,949.3,713,11/08/18,06:20:05
32.3,35.3,949.4,708,11/08/18,06:20:15
33.7,35.3,949.4,712,11/08/18,06:20:25
32.2,35.3,949.4,708,11/08/18,06:20:35
29.1,35.3,949.3,715,11/08/18,06:20:45
29.3,35.3,949.4,708,11/08/18,06:20:55
30.1,35.3,949.3,718,11/08/18,06:21:05
31.8,35.4,949.4,711,11/08/18,06:21:15
31.0,35.4,949.3,716,11/08/18,06:21:25
30.5,35.4,949.4,710,11/08/18,06:21:35
31.4,35.4,949.4,705,11/08/18,06:21:45
30.4,35.4,949.2,727,11/08/18,06:21:55
30.6,35.4,949.2,717,11/08/18,06:22:05
30.8,35.4,949.4,712,11/08/18,06:22:15
31.7,35.4,949.2,735,11/08/18,06:22:25
32.4,35.4,949.2,729,11/08/18,06:22:35
32.1,35.4,949.4,711,11/08/18,06:22:45
30.6,35.4,949.4,705,11/08/18,06:22:55
28.7,35.4,949.2,729,11/08/18,06:23:05
29.4,35.4,949.4,711,11/08/18,06:23:15
30.8,35.4,949.4,713,11/08/18,06:23:25
29.9,35.4,949.2,725,11/08/18,06:23:35
28.4,35.4,949.3,723,11/08/18,06:23:45
30.6,35.4,949.5,712,11/08/18,06:23:55
31.5,35.4,949.4,716,11/08/18,06:24:05
29.6,35.4,949.2,723,11/08/18,06:24:15
29.1,35.4,949.3,718,11/08/18,06:24:25
30.1,35.4,949.5,712,11/08/18,06:24:35
31.3,35.4,949.2,730,11/08/18,06:24:45
30.7,35.4,949.3,723,11/08/18,06:24:55
30.5,35.4,949.4,711,11/08/18,06:25:05
31.2,35.4,949.4,716,11/08/18,06:25:15
30.4,35.4,949.2,719,11/08/18,06:25:25
30.5,35.4,949.4,720,11/08/18,06:25:35
31.6,35.4,949.3,721,11/08/18,06:25:45
32.1,35.4,949.3,724,11/08/18,06:25:55
32.2,35.4,949.5,704,11/08/18,06:26:05
31.3,35.4,949.4,707,11/08/18,06:26:15
31.0,35.4,949.2,736,11/08/18,06:26:25
31.4,35.4,949.3,726,11/08/18,06:26:35
31.2,35.4,949.4,706,11/08/18,06:26:45
30.6,35.4,949.4,715,11/08/18,06:26:55
31.3,35.4,949.2,728,11/08/18,06:27:05
32.7,35.4,949.4,724,11/08/18,06:27:15
32.2,35.4,949.4,714,11/08/18,06:27:25
30.5,35.4,949.2,730,11/08/18,06:27:35
29.7,35.4,949.4,710,11/08/18,06:27:45
30.1,35.4,949.4,708,11/08/18,06:27:55
30.5,35.4,949.2,725,11/08/18,06:28:05
32.3,35.4,949.2,726,11/08/18,06:28:15
33.3,35.4,949.5,716,11/08/18,06:28:25
32.7,35.4,949.4,713,11/08/18,06:28:35
31.6,35.4,949.2,725,11/08/18,06:28:45
30.9,35.4,949.5,709,11/08/18,06:28:55
32.4,35.4,949.5,710,11/08/18,06:29:05
33.2,35.4,949.1,739,11/08/18,06:29:15
31.5,35.4,949.4,713,11/08/18,06:29:25
30.5,35.4,949.5,709,11/08/18,06:29:35
30.0,35.4,949.2,732,11/08/18,06:29:45
30.6,35.4,949.4,719,11/08/18,06:29:55
31.9,35.4,949.5,704,11/08/18,06:30:05
31.6,35.4,949.4,708,11/08/18,06:30:15
31.3,35.4,949.2,725,11/08/18,06:30:25
31.9,35.4,949.4,719,11/08/18,06:30:35
31.6,35.4,949.5,700,11/08/18,06:30:45
30.9,35.4,949.3,726,11/08/18,06:30:55
30.0,35.4,949.4,713,11/08/18,06:31:05
30.3,35.4,949.5,714,11/08/18,06:31:15
31.4,35.4,949.4,706,11/08/18,06:31:25
30.2,35.4,949.3,723,11/08/18,06:31:35
29.7,35.4,949.3,705,11/08/18,06:31:45
31.5,35.4,949.5,704,11/08/18,06:31:55
31.7,35.4,949.3,728,11/08/18,06:32:05
30.6,35.4,949.4,719,11/08/18,06:32:15
31.3,35.4,949.6,709,11/08/18,06:32:25
31.5,35.4,949.3,724,11/08/18,06:32:35
31.3,35.4,949.4,714,11/08/18,06:32:45
32.1,35.4,949.5,713,11/08/18,06:32:55
31.8,35.4,949.2,731,11/08/18,06:33:05
31.9,35.4,949.3,727,11/08/18,06:33:15
32.5,35.4,949.5,713,11/08/18,06:33:25
31.4,35.4,949.4,715,11/08/18,06:33:35
32.6,35.4,949.3,731,11/08/18,06:33:45
32.9,35.4,949.5,716,11/08/18,06:33:55
31.3,35.4,949.5,708,11/08/18,06:34:05
31.2,35.4,949.3,739,11/08/18,06:34:15
30.8,35.4,949.4,719,11/08/18,06:34:25
29.6,35.4,949.5,706,11/08/18,06:34:35
29.0,35.4,949.3,733,11/08/18,06:34:45
29.9,35.4,949.4,730,11/08/18,06:34:55
31.8,35.4,949.5,711,11/08/18,06:35:05
33.1,35.4,949.5,711,11/08/18,06:35:15
31.4,35.4,949.3,725,11/08/18,06:35:25
30.6,35.4,949.5,716,11/08/18,06:35:35
31.8,35.4,949.5,708,11/08/18,06:35:45
32.2,35.4,949.3,728,11/08/18,06:35:55
31.0,35.4,949.5,712,11/08/18,06:36:05
30.4,35.4,949.5,702,11/08/18,06:36:15
31.2,35.4,949.5,709,11/08/18,06:36:25
31.3,35.4,949.4,722,11/08/18,06:36:35
31.4,35.4,949.5,706,11/08/18,06:36:45
31.8,35.4,949.5,711,11/08/18,06:36:55
31.5,35.4,949.3,728,11/08/18,06:37:05
31.1,35.4,949.4,715,11/08/18,06:37:15
32.0,35.4,949.6,713,11/08/18,06:37:25
32.5,35.4,949.6,710,11/08/18,06:37:35
32.0,35.4,949.6,706,11/08/18,06:37:45
31.3,35.4,949.5,721,11/08/18,06:37:55
30.9,35.4,949.5,717,11/08/18,06:38:05
31.8,35.4,949.6,709,11/08/18,06:38:15
31.7,35.4,949.4,724,11/08/18,06:38:25
30.6,35.4,949.5,703,11/08/18,06:38:35
30.9,35.4,949.6,705,11/08/18,06:38:45
30.5,35.4,949.3,731,11/08/18,06:38:55
29.4,35.4,949.4,713,11/08/18,06:39:05
29.0,35.4,949.6,709,11/08/18,06:39:15
29.5,35.4,949.3,725,11/08/18,06:39:25
28.0,35.4,949.4,716,11/08/18,06:39:35
28.0,35.4,949.6,707,11/08/18,06:39:45
29.7,35.4,949.6,706,11/08/18,06:39:55
28.9,35.4,949.4,723,11/08/18,06:40:05
29.6,35.4,949.5,707,11/08/18,06:40:15
30.1,35.4,949.6,703,11/08/18,06:40:25
29.6,35.4,949.4,737,11/08/18,06:40:35
27.5,35.4,949.6,715,11/08/18,06:40:45
28.4,35.4,949.6,706,11/08/18,06:40:55
30.7,35.4,949.4,732,11/08/18,06:41:05
31.5,35.4,949.5,718,11/08/18,06:41:15
31.9,35.4,949.6,710,11/08/18,06:41:25
30.8,35.4,949.6,704,11/08/18,06:41:35
31.3,35.4,949.4,722,11/08/18,06:41:45
32.6,35.4,949.5,718,11/08/18,06:41:55
32.4,35.4,949.6,711,11/08/18,06:42:05
31.1,35.4,949.3,730,11/08/18,06:42:15
31.0,35.4,949.5,714,11/08/18,06:42:25
31.3,35.4,949.6,707,11/08/18,06:42:35
31.9,35.4,949.5,712,11/08/18,06:42:45
31.8,35.4,949.4,723,11/08/18,06:42:55
30.4,35.4,949.4,723,11/08/18,06:43:05
30.2,35.4,949.6,704,11/08/18,06:43:15
30.9,35.4,949.4,734,11/08/18,06:43:25
31.7,35.4,949.4,723,11/08/18,06:43:35
31.0,35.5,949.6,708,11/08/18,06:43:45
30.0,35.4,949.6,709,11/08/18,06:43:55
30.8,35.4,949.4,711,11/08/18,06:44:05
31.1,35.4,949.6,696,11/08/18,06:44:15
31.8,35.4,949.6,712,11/08/18,06:44:25
31.9,35.4,949.5,725,11/08/18,06:44:35
30.0,35.5,949.5,717,11/08/18,06:44:45
29.3,35.5,949.6,714,11/08/18,06:44:55
28.4,35.5,949.4,732,11/08/18,06:45:05
28.6,35.5,949.6,709,11/08/18,06:45:15
29.3,35.5,949.6,712,11/08/18,06:45:25
29.4,35.5,949.4,729,11/08/18,06:45:35
29.6,35.5,949.4,724,11/08/18,06:45:45
29.2,35.5,949.6,705,11/08/18,06:45:55
30.1,35.5,949.6,699,11/08/18,06:46:05
29.9,35.5,949.4,726,11/08/18,06:46:15
28.8,35.5,949.5,705,11/08/18,06:46:25
29.5,35.5,949.6,702,11/08/18,06:46:35
30.4,35.5,949.4,722,11/08/18,06:46:45
31.4,35.5,949.5,715,11/08/18,06:46:55
30.6,35.5,949.6,711,11/08/18,06:47:05
29.1,35.5,949.3,727,11/08/18,06:47:15
29.8,35.5,949.4,714,11/08/18,06:47:25
29.6,35.5,949.5,711,11/08/18,06:47:35
30.7,35.5,949.4,729,11/08/18,06:47:45
30.7,35.5,949.4,727,11/08/18,06:47:55
30.2,35.5,949.6,708,11/08/18,06:48:05
30.6,35.5,949.6,711,11/08/18,06:48:15
31.5,35.5,949.4,727,11/08/18,06:48:25
31.4,35.5,949.6,713,11/08/18,06:48:35
30.9,35.5,949.6,715,11/08/18,06:48:45
32.2,35.5,949.3,720,11/08/18,06:48:55
31.2,35.5,949.5,713,11/08/18,06:49:05
29.2,35.5,949.5,709,11/08/18,06:49:15
29.7,35.5,949.4,729,11/08/18,06:49:25
30.8,35.5,949.3,721,11/08/18,06:49:35
30.4,35.5,949.5,702,11/08/18,06:49:45
31.1,35.5,949.6,710,11/08/18,06:49:55
30.9,35.5,949.6,710,11/08/18,06:50:05
29.4,35.5,949.4,723,11/08/18,06:50:15
28.8,35.5,949.6,714,11/08/18,06:50:25
30.9,35.5,949.6,708,11/08/18,06:50:35
32.8,35.5,949.3,724,11/08/18,06:50:45
30.8,35.5,949.5,727,11/08/18,06:50:55
30.2,35.5,949.7,703,11/08/18,06:51:05
30.8,35.5,949.6,707,11/08/18,06:51:15
29.9,35.5,949.5,719,11/08/18,06:51:25
30.1,35.5,949.7,714,11/08/18,06:51:35
31.1,35.5,949.6,701,11/08/18,06:51:45
31.7,35.5,949.4,725,11/08/18,06:51:55
31.5,35.5,949.6,707,11/08/18,06:52:05
31.3,35.5,949.6,707,11/08/18,06:52:15
30.2,35.5,949.4,722,11/08/18,06:52:25
29.3,35.5,949.5,717,11/08/18,06:52:35
29.6,35.5,949.7,704,11/08/18,06:52:45
30.9,35.5,949.6,705,11/08/18,06:52:55
31.7,35.5,949.5,721,11/08/18,06:53:05
30.5,35.5,949.7,713,11/08/18,06:53:15
28.8,35.5,949.6,702,11/08/18,06:53:25
27.6,35.5,949.5,728,11/08/18,06:53:35
28.4,35.5,949.6,705,11/08/18,06:53:45
29.2,35.5,949.7,708,11/08/18,06:53:55
30.1,35.5,949.5,726,11/08/18,06:54:05
30.5,35.5,949.6,705,11/08/18,06:54:15
30.8,35.5,949.6,705,11/08/18,06:54:25
29.6,35.5,949.7,704,11/08/18,06:54:35
27.4,35.5,949.5,723,11/08/18,06:54:45
29.1,35.5,949.6,714,11/08/18,06:54:55
31.4,35.5,949.6,714,11/08/18,06:55:05
29.6,35.5,949.4,725,11/08/18,06:55:15
27.3,35.5,949.6,709,11/08/18,06:55:25
27.9,35.5,949.7,702,11/08/18,06:55:35
28.9,35.5,949.4,722,11/08/18,06:55:45
30.4,35.5,949.5,715,11/08/18,06:55:55
30.5,35.5,949.6,712,11/08/18,06:56:05
29.9,35.5,949.6,714,11/08/18,06:56:15
30.8,35.5,949.6,706,11/08/18,06:56:25
30.7,35.5,949.4,728,11/08/18,06:56:35
30.2,35.5,949.5,714,11/08/18,06:56:45
29.7,35.5,949.7,712,11/08/18,06:56:55
29.9,35.5,949.4,734,11/08/18,06:57:05
28.8,35.5,949.4,726,11/08/18,06:57:15
27.5,35.5,949.6,703,11/08/18,06:57:25
29.5,35.5,949.6,709,11/08/18,06:57:35
29.6,35.5,949.5,724,11/08/18,06:57:45
28.0,35.5,949.5,717,11/08/18,06:57:55
27.9,35.5,949.7,702,11/08/18,06:58:05
28.0,35.5,949.5,735,11/08/18,06:58:15
29.5,35.5,949.6,704,11/08/18,06:58:25
30.6,35.5,949.6,713,11/08/18,06:58:35
31.2,35.5,949.4,727,11/08/18,06:58:45
31.4,35.5,949.6,725,11/08/18,06:58:55
32.2,35.6,949.7,706,11/08/18,06:59:05
31.3,35.6,949.7,707,11/08/18,06:59:15
28.1,35.6,949.5,729,11/08/18,06:59:25
26.0,35.6,949.7,706,11/08/18,06:59:35
25.1,35.6,949.7,708,11/08/18,06:59:45
26.6,35.6,949.5,720,11/08/18,06:59:55
28.4,35.6,949.7,706,11/08/18,07:00:05
28.7,35.6,949.7,706,11/08/18,07:00:15
28.1,35.6,949.5,721,11/08/18,07:00:25
28.9,35.6,949.6,712,11/08/18,07:00:35
29.9,35.6,949.7,703,11/08/18,07:00:45
28.4,35.6,949.5,723,11/08/18,07:00:55
28.2,35.6,949.7,712,11/08/18,07:01:05
27.4,35.6,949.7,713,11/08/18,07:01:15
27.0,35.6,949.7,705,11/08/18,07:01:25
26.1,35.6,949.5,731,11/08/18,07:01:35
26.1,35.6,949.6,716,11/08/18,07:01:45
29.5,35.6,949.7,709,11/08/18,07:01:55
29.4,35.6,949.5,730,11/08/18,07:02:05
27.5,35.6,949.6,717,11/08/18,07:02:15
27.6,35.6,949.7,707,11/08/18,07:02:25
26.8,35.6,949.7,705,11/08/18,07:02:35
26.3,35.6,949.6,721,11/08/18,07:02:45
27.5,35.6,949.7,727,11/08/18,07:02:55
26.5,35.6,949.7,714,11/08/18,07:03:05
25.5,35.6,949.8,705,11/08/18,07:03:15
25.4,35.6,949.6,727,11/08/18,07:03:25
25.6,35.6,949.6,720,11/08/18,07:03:35
26.1,35.6,949.8,707,11/08/18,07:03:45
25.9,35.6,949.8,700,11/08/18,07:03:55
25.8,35.6,949.7,716,11/08/18,07:04:05
26.7,35.6,949.8,706,11/08/18,07:04:15
26.8,35.6,949.8,703,11/08/18,07:04:25
27.2,35.6,949.6,726,11/08/18,07:04:35
27.1,35.6,949.8,708,11/08/18,07:04:45
26.1,35.6,949.9,705,11/08/18,07:04:55
25.7,35.6,949.6,726,11/08/18,07:05:05
24.7,35.6,949.7,725,11/08/18,07:05:15
25.7,35.6,949.8,703,11/08/18,07:05:25
26.5,35.6,949.8,710,11/08/18,07:05:35
26.1,35.6,949.6,719,11/08/18,07:05:45
25.3,35.6,949.8,714,11/08/18,07:05:55
25.4,35.6,949.8,703,11/08/18,07:06:05
26.7,35.6,949.6,729,11/08/18,07:06:15
27.1,35.6,949.7,708,11/08/18,07:06:25
27.1,35.6,949.8,707,11/08/18,07:06:35
26.9,35.6,949.6,718,11/08/18,07:06:45
27.8,35.6,949.8,714,11/08/18,07:06:55
28.7,35.6,949.8,707,11/08/18,07:07:05
29.4,35.6,949.7,728,11/08/18,07:07:15
27.7,35.6,949.8,714,11/08/18,07:07:25
26.6,35.6,949.9,701,11/08/18,07:07:35
27.1,35.6,949.6,719,11/08/18,07:07:45
27.3,35.6,949.7,714,11/08/18,07:07:55
27.5,35.6,949.9,700,11/08/18,07:08:05
25.7,35.6,949.9,706,11/08/18,07:08:15
25.7,35.6,949.8,715,11/08/18,07:08:25
26.7,35.6,949.9,709,11/08/18,07:08:35
27.1,35.6,949.9,705,11/08/18,07:08:45
26.5,35.6,949.7,720,11/08/18,07:08:55
26.3,35.6,949.9,699,11/08/18,07:09:05
26.6,35.6,949.9,699,11/08/18,07:09:15
26.3,35.6,949.8,722,11/08/18,07:09:25
27.5,35.6,949.9,708,11/08/18,07:09:35
27.0,35.6,949.9,709,11/08/18,07:09:45
25.4,35.5,949.7,722,11/08/18,07:09:55
25.2,35.5,949.9,706,11/08/18,07:10:05
23.9,35.5,949.9,703,11/08/18,07:10:15
23.2,35.5,949.7,728,11/08/18,07:10:25
25.7,35.5,949.7,725,11/08/18,07:10:35
27.2,35.5,949.9,703,11/08/18,07:10:45
28.0,35.5,949.9,705,11/08/18,07:10:55
29.1,35.5,949.8,715,11/08/18,07:11:05
28.1,35.5,949.9,702,11/08/18,07:11:15
27.6,35.5,949.9,708,11/08/18,07:11:25
27.3,35.5,949.7,725,11/08/18,07:11:35
27.4,35.5,949.9,702,11/08/18,07:11:45
27.2,35.5,950.0,703,11/08/18,07:11:55
25.5,35.5,949.8,721,11/08/18,07:12:05
25.8,35.5,949.9,705,11/08/18,07:12:15
26.3,35.5,950.0,707,11/08/18,07:12:25
24.2,35.5,949.9,698,11/08/18,07:12:35
23.8,35.5,949.9,697,11/08/18,07:12:45
24.9,35.5,949.7,716,11/08/18,07:12:55
26.5,35.5,949.8,706,11/08/18,07:13:05
26.9,35.5,949.9,707,11/08/18,07:13:15
26.6,35.5,949.7,725,11/08/18,07:13:25
26.7,35.5,949.9,705,11/08/18,07:13:35
26.8,35.5,949.9,708,11/08/18,07:13:45
26.9,35.5,949.7,717,11/08/18,07:13:55
27.1,35.5,949.9,702,11/08/18,07:14:05
26.5,35.5,949.9,709,11/08/18,07:14:15
26.7,35.5,949.7,728,11/08/18,07:14:25
25.7,35.5,949.8,721,11/08/18,07:14:35
25.3,35.5,950.0,702,11/08/18,07:14:45
27.5,35.5,949.8,712,11/08/18,07:14:55
26.9,35.5,949.9,711,11/08/18,07:15:05
25.7,35.5,950.0,702,11/08/18,07:15:15
26.0,35.5,949.7,727,11/08/18,07:15:25
27.5,35.5,949.8,718,11/08/18,07:15:35
27.6,35.5,950.0,701,11/08/18,07:15:45
26.9,35.5,949.9,712,11/08/18,07:15:55
26.1,35.5,949.8,721,11/08/18,07:16:05
24.6,35.5,949.9,708,11/08/18,07:16:15
25.0,35.5,949.9,702,11/08/18,07:16:25
26.6,35.5,950.0,705,11/08/18,07:16:35
27.9,35.5,949.8,715,11/08/18,07:16:45
28.2,35.5,949.9,710,11/08/18,07:16:55
27.6,35.5,950.0,704,11/08/18,07:17:05
26.7,35.5,949.7,728,11/08/18,07:17:15
26.6,35.5,949.9,710,11/08/18,07:17:25
27.3,35.5,950.0,706,11/08/18,07:17:35
26.3,35.5,949.9,715,11/08/18,07:17:45
24.5,35.5,949.9,712,11/08/18,07:17:55
24.3,35.5,950.0,697,11/08/18,07:18:05
25.0,35.5,949.8,722,11/08/18,07:18:15
26.3,35.5,950.0,712,11/08/18,07:18:25
25.4,35.5,950.0,707,11/08/18,07:18:35
23.7,35.5,950.0,709,11/08/18,07:18:45
25.2,35.5,949.7,731,11/08/18,07:18:55
26.1,35.5,949.9,713,11/08/18,07:19:05
24.9,35.5,950.0,704,11/08/18,07:19:15
26.0,35.5,949.9,715,11/08/18,07:19:25
27.5,35.5,949.8,722,11/08/18,07:19:35
26.8,35.5,950.0,706,11/08/18,07:19:45
26.5,35.5,950.0,703,11/08/18,07:19:55
25.9,35.5,950.1,704,11/08/18,07:20:05
24.9,35.5,950.0,703,11/08/18,07:20:15
25.4,35.5,950.0,704,11/08/18,07:20:25
26.6,35.5,950.0,711,11/08/18,07:20:35
27.9,35.5,949.9,720,11/08/18,07:20:45
27.1,35.5,950.0,713,11/08/18,07:20:55
24.9,35.5,950.0,712,11/08/18,07:21:05
24.4,35.5,949.8,715,11/08/18,07:21:15
24.7,35.5,949.9,712,11/08/18,07:21:25
24.7,35.5,950.0,713,11/08/18,07:21:35
23.2,35.5,950.0,710,11/08/18,07:21:45
23.3,35.5,949.9,719,11/08/18,07:21:55
24.7,35.5,949.9,713,11/08/18,07:22:05
24.9,35.5,950.1,705,11/08/18,07:22:15
24.1,35.5,950.0,704,11/08/18,07:22:25
24.4,35.5,950.0,702,11/08/18,07:22:35
24.2,35.5,950.0,705,11/08/18,07:22:45
24.2,35.5,949.8,726,11/08/18,07:22:55
25.8,35.5,950.0,708,11/08/18,07:23:05
26.2,35.5,950.0,698,11/08/18,07:23:15
25.5,35.5,950.1,704,11/08/18,07:23:25
24.7,35.5,949.8,719,11/08/18,07:23:35
25.0,35.5,950.0,696,11/08/18,07:23:45
25.1,35.5,950.0,708,11/08/18,07:23:55
25.6,35.5,950.1,709,11/08/18,07:24:05
25.7,35.5,949.8,728,11/08/18,07:24:15
24.5,35.5,950.0,712,11/08/18,07:24:25
23.6,35.5,950.0,702,11/08/18,07:24:35
22.9,35.5,950.0,701,11/08/18,07:24:45
22.6,35.5,949.8,719,11/08/18,07:24:55
24.7,35.5,949.9,710,11/08/18,07:25:05
25.7,35.5,950.1,702,11/08/18,07:25:15
24.8,35.5,950.0,707,11/08/18,07:25:25
23.6,35.5,949.8,720,11/08/18,07:25:35
25.7,35.5,950.0,714,11/08/18,07:25:45
25.2,35.5,950.1,705,11/08/18,07:25:55
23.2,35.5,950.1,708,11/08/18,07:26:05
25.2,35.5,949.8,720,11/08/18,07:26:15
24.2,35.5,949.9,714,11/08/18,07:26:25
23.6,35.5,950.1,701,11/08/18,07:26:35
23.3,35.5,950.0,712,11/08/18,07:26:45
22.7,35.5,949.8,723,11/08/18,07:26:55
24.3,35.5,949.9,709,11/08/18,07:27:05
25.7,35.5,950.1,706,11/08/18,07:27:15
26.1,35.5,950.0,708,11/08/18,07:27:25
24.9,35.5,949.8,720,11/08/18,07:27:35
23.1,35.5,949.9,712,11/08/18,07:27:45
22.3,35.5,950.0,707,11/08/18,07:27:55
22.8,35.5,950.0,699,11/08/18,07:28:05
